"","Year","State.Abb","State","Topic.Type","Topic.Desc","Measure.Desc","Response","Data.Value.Unit","Data.Value.Type","Data.Value","Data.Value.Std.Err","Low.Confidence.Limit","High.Confidence.Limit","Sample.Size","Gender","Race","Age","Education","Geolocation","Area","Area.Type","Area.Title","Month","Labor.Force","Employment","Unemployment","Unemployment.Rate","id","Employment.Rate","Relative.Sample.Size"
"3009",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",9.9,1.3,7.3,12.5,735,"Overall","All Races","18 to 24 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Apr",1643747,1584941,58806,3.6,"3009",96.4,"Small"
"3010",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",9.9,1.3,7.3,12.5,735,"Overall","All Races","18 to 24 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jan",1634652,1576237,58415,3.6,"3010",96.4,"Small"
"3011",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",9.9,1.3,7.3,12.5,735,"Overall","All Races","18 to 24 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jun",1651337,1590769,60568,3.7,"3011",96.3,"Small"
"3012",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",9.9,1.3,7.3,12.5,735,"Overall","All Races","18 to 24 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","May",1647637,1588016,59621,3.6,"3012",96.4,"Small"
"3013",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",4.2,0.5,3.2,5.2,2685,"Overall","All Races","Age 20 and Older","12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Dec",1673011,1611299,61712,3.7,"3013",96.3,"Medium"
"3014",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",4.2,0.5,3.2,5.2,2685,"Overall","All Races","Age 20 and Older","12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Nov",1668627,1606359,62268,3.7,"3014",96.3,"Medium"
"3015",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",4.2,0.5,3.2,5.2,2685,"Overall","All Races","Age 20 and Older","12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jul",1654697,1593253,61444,3.7,"3015",96.3,"Medium"
"3016",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",4.2,0.5,3.2,5.2,2685,"Overall","All Races","Age 20 and Older","12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Aug",1657747,1595686,62061,3.7,"3016",96.3,"Medium"
"3017",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",4.2,0.5,3.2,5.2,2685,"Overall","All Races","Age 20 and Older","12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Sep",1660839,1598423,62416,3.8,"3017",96.2,"Medium"
"3018",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",4.2,0.5,3.2,5.2,2685,"Overall","All Races","Age 20 and Older","12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Oct",1664469,1601996,62473,3.8,"3018",96.2,"Medium"
"3019",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",4.2,0.5,3.2,5.2,2685,"Overall","All Races","Age 20 and Older","12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Feb",1636895,1578784,58111,3.6,"3019",96.4,"Medium"
"3020",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",4.2,0.5,3.2,5.2,2685,"Overall","All Races","Age 20 and Older","12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Mar",1640020,1581788,58232,3.6,"3020",96.4,"Medium"
"3021",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",4.2,0.5,3.2,5.2,2685,"Overall","All Races","Age 20 and Older","12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Apr",1643747,1584941,58806,3.6,"3021",96.4,"Medium"
"3022",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",4.2,0.5,3.2,5.2,2685,"Overall","All Races","Age 20 and Older","12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jan",1634652,1576237,58415,3.6,"3022",96.4,"Medium"
"3023",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",4.2,0.5,3.2,5.2,2685,"Overall","All Races","Age 20 and Older","12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jun",1651337,1590769,60568,3.7,"3023",96.3,"Medium"
"3024",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",4.2,0.5,3.2,5.2,2685,"Overall","All Races","Age 20 and Older","12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","May",1647637,1588016,59621,3.6,"3024",96.4,"Medium"
"3025",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",2.6,0.2,2.1,3.1,8857,"Overall","All Races","Age 25 and Older","> 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Dec",1673011,1611299,61712,3.7,"3025",96.3,"Large"
"3026",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",2.6,0.2,2.1,3.1,8857,"Overall","All Races","Age 25 and Older","> 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Nov",1668627,1606359,62268,3.7,"3026",96.3,"Large"
"3027",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",2.6,0.2,2.1,3.1,8857,"Overall","All Races","Age 25 and Older","> 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jul",1654697,1593253,61444,3.7,"3027",96.3,"Large"
"3028",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",2.6,0.2,2.1,3.1,8857,"Overall","All Races","Age 25 and Older","> 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Aug",1657747,1595686,62061,3.7,"3028",96.3,"Large"
"3029",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",2.6,0.2,2.1,3.1,8857,"Overall","All Races","Age 25 and Older","> 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Sep",1660839,1598423,62416,3.8,"3029",96.2,"Large"
"3030",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",2.6,0.2,2.1,3.1,8857,"Overall","All Races","Age 25 and Older","> 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Oct",1664469,1601996,62473,3.8,"3030",96.2,"Large"
"3031",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",2.6,0.2,2.1,3.1,8857,"Overall","All Races","Age 25 and Older","> 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Feb",1636895,1578784,58111,3.6,"3031",96.4,"Large"
"3032",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",2.6,0.2,2.1,3.1,8857,"Overall","All Races","Age 25 and Older","> 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Mar",1640020,1581788,58232,3.6,"3032",96.4,"Large"
"3033",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",2.6,0.2,2.1,3.1,8857,"Overall","All Races","Age 25 and Older","> 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Apr",1643747,1584941,58806,3.6,"3033",96.4,"Large"
"3034",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",2.6,0.2,2.1,3.1,8857,"Overall","All Races","Age 25 and Older","> 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jan",1634652,1576237,58415,3.6,"3034",96.4,"Large"
"3035",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",2.6,0.2,2.1,3.1,8857,"Overall","All Races","Age 25 and Older","> 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jun",1651337,1590769,60568,3.7,"3035",96.3,"Large"
"3036",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",2.6,0.2,2.1,3.1,8857,"Overall","All Races","Age 25 and Older","> 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","May",1647637,1588016,59621,3.6,"3036",96.4,"Large"
"3037",2017,"WA","Washington","Tobacco Use – Survey Data","E-Cigarette Use (Adults)","Current Use","","%","Percentage",0.9,0.2,0.5,1.3,4495,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Dec",1673011,1611299,61712,3.7,"3037",96.3,"Large"
"3038",2017,"WA","Washington","Tobacco Use – Survey Data","E-Cigarette Use (Adults)","Current Use","","%","Percentage",0.9,0.2,0.5,1.3,4495,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Nov",1668627,1606359,62268,3.7,"3038",96.3,"Large"
"3039",2017,"WA","Washington","Tobacco Use – Survey Data","E-Cigarette Use (Adults)","Current Use","","%","Percentage",0.9,0.2,0.5,1.3,4495,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jul",1654697,1593253,61444,3.7,"3039",96.3,"Large"
"3040",2017,"WA","Washington","Tobacco Use – Survey Data","E-Cigarette Use (Adults)","Current Use","","%","Percentage",0.9,0.2,0.5,1.3,4495,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Aug",1657747,1595686,62061,3.7,"3040",96.3,"Large"
"3041",2017,"WA","Washington","Tobacco Use – Survey Data","E-Cigarette Use (Adults)","Current Use","","%","Percentage",0.9,0.2,0.5,1.3,4495,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Sep",1660839,1598423,62416,3.8,"3041",96.2,"Large"
"3042",2017,"WA","Washington","Tobacco Use – Survey Data","E-Cigarette Use (Adults)","Current Use","","%","Percentage",0.9,0.2,0.5,1.3,4495,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Oct",1664469,1601996,62473,3.8,"3042",96.2,"Large"
"3043",2017,"WA","Washington","Tobacco Use – Survey Data","E-Cigarette Use (Adults)","Current Use","","%","Percentage",0.9,0.2,0.5,1.3,4495,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Feb",1636895,1578784,58111,3.6,"3043",96.4,"Large"
"3044",2017,"WA","Washington","Tobacco Use – Survey Data","E-Cigarette Use (Adults)","Current Use","","%","Percentage",0.9,0.2,0.5,1.3,4495,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Mar",1640020,1581788,58232,3.6,"3044",96.4,"Large"
"3045",2017,"WA","Washington","Tobacco Use – Survey Data","E-Cigarette Use (Adults)","Current Use","","%","Percentage",0.9,0.2,0.5,1.3,4495,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Apr",1643747,1584941,58806,3.6,"3045",96.4,"Large"
"3046",2017,"WA","Washington","Tobacco Use – Survey Data","E-Cigarette Use (Adults)","Current Use","","%","Percentage",0.9,0.2,0.5,1.3,4495,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jan",1634652,1576237,58415,3.6,"3046",96.4,"Large"
"3047",2017,"WA","Washington","Tobacco Use – Survey Data","E-Cigarette Use (Adults)","Current Use","","%","Percentage",0.9,0.2,0.5,1.3,4495,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jun",1651337,1590769,60568,3.7,"3047",96.3,"Large"
"3048",2017,"WA","Washington","Tobacco Use – Survey Data","E-Cigarette Use (Adults)","Current Use","","%","Percentage",0.9,0.2,0.5,1.3,4495,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","May",1647637,1588016,59621,3.6,"3048",96.4,"Large"
"3049",2017,"WA","Washington","Tobacco Use – Survey Data","E-Cigarette Use (Adults)","Current Use","","%","Percentage",5.4,0.6,4.3,6.5,2656,"Overall","All Races","Age 20 and Older","12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Dec",1673011,1611299,61712,3.7,"3049",96.3,"Medium"
"3050",2017,"WA","Washington","Tobacco Use – Survey Data","E-Cigarette Use (Adults)","Current Use","","%","Percentage",5.4,0.6,4.3,6.5,2656,"Overall","All Races","Age 20 and Older","12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Nov",1668627,1606359,62268,3.7,"3050",96.3,"Medium"
"3051",2017,"WA","Washington","Tobacco Use – Survey Data","E-Cigarette Use (Adults)","Current Use","","%","Percentage",5.4,0.6,4.3,6.5,2656,"Overall","All Races","Age 20 and Older","12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jul",1654697,1593253,61444,3.7,"3051",96.3,"Medium"
"3052",2017,"WA","Washington","Tobacco Use – Survey Data","E-Cigarette Use (Adults)","Current Use","","%","Percentage",5.4,0.6,4.3,6.5,2656,"Overall","All Races","Age 20 and Older","12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Aug",1657747,1595686,62061,3.7,"3052",96.3,"Medium"
"3053",2017,"WA","Washington","Tobacco Use – Survey Data","E-Cigarette Use (Adults)","Current Use","","%","Percentage",5.4,0.6,4.3,6.5,2656,"Overall","All Races","Age 20 and Older","12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Sep",1660839,1598423,62416,3.8,"3053",96.2,"Medium"
"3054",2017,"WA","Washington","Tobacco Use – Survey Data","E-Cigarette Use (Adults)","Current Use","","%","Percentage",5.4,0.6,4.3,6.5,2656,"Overall","All Races","Age 20 and Older","12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Oct",1664469,1601996,62473,3.8,"3054",96.2,"Medium"
"3055",2017,"WA","Washington","Tobacco Use – Survey Data","E-Cigarette Use (Adults)","Current Use","","%","Percentage",5.4,0.6,4.3,6.5,2656,"Overall","All Races","Age 20 and Older","12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Feb",1636895,1578784,58111,3.6,"3055",96.4,"Medium"
